provider,cidr,region
aws,15.230.160.0/23,ap-northeast-1
aws,16.76.0.0/15,ap-northeast-1
aws,16.214.32.0/22,ap-northeast-1
aws,18.99.64.0/19,ap-northeast-1
aws,18.176.0.0/13,ap-northeast-1
aws,27.0.0.0/22,ap-northeast-1
aws,32.232.0.0/16,ap-northeast-1
aws,35.50.224.0/24,ap-northeast-1
aws,35.50.226.0/23,ap-northeast-1
aws,35.54.48.0/23,ap-northeast-1
aws,35.55.1.0/24,ap-northeast-1
aws,35.55.2.0/23,ap-northeast-1
aws,35.71.114.0/24,ap-northeast-1
aws,35.72.0.0/13,ap-northeast-1
aws,35.96.38.0/24,ap-northeast-1
aws,43.206.0.0/15,ap-northeast-1
aws,45.33.161.0/24,ap-northeast-1
aws,46.51.224.0/19,ap-northeast-1
aws,52.68.0.0/15,ap-northeast-1
aws,52.93.66.0/24,ap-northeast-1
aws,52.93.72.0/23,ap-northeast-1
aws,52.93.95.0/24,ap-northeast-1
aws,52.93.121.187/32,ap-northeast-1
aws,52.93.121.188/31,ap-northeast-1
aws,52.93.121.190/32,ap-northeast-1
aws,52.93.121.195/32,ap-northeast-1
aws,52.93.121.196/31,ap-northeast-1
aws,52.93.121.198/32,ap-northeast-1
aws,52.93.127.146/31,ap-northeast-1
aws,52.93.127.148/31,ap-northeast-1
aws,52.93.127.156/31,ap-northeast-1
aws,52.93.127.174/31,ap-northeast-1
aws,52.93.127.176/30,ap-northeast-1
aws,52.93.127.239/32,ap-northeast-1
aws,52.93.127.244/30,ap-northeast-1
aws,52.93.127.248/29,ap-northeast-1
aws,52.93.136.0/24,ap-northeast-1
aws,52.93.150.0/24,ap-northeast-1
aws,52.93.245.0/24,ap-northeast-1
aws,52.93.250.0/23,ap-northeast-1
aws,52.94.8.0/24,ap-northeast-1
aws,52.94.152.3/32,ap-northeast-1
aws,52.94.200.0/24,ap-northeast-1
aws,52.94.248.80/28,ap-northeast-1
aws,52.95.30.0/23,ap-northeast-1
aws,52.95.34.0/24,ap-northeast-1
aws,52.95.56.0/22,ap-northeast-1
aws,52.95.243.0/24,ap-northeast-1
aws,52.95.255.48/28,ap-northeast-1
aws,52.119.216.0/21,ap-northeast-1
aws,52.144.225.64/26,ap-northeast-1
aws,52.144.225.128/26,ap-northeast-1
aws,52.144.229.64/26,ap-northeast-1
aws,52.144.230.0/26,ap-northeast-1
aws,52.192.0.0/13,ap-northeast-1
aws,52.219.0.0/20,ap-northeast-1
aws,52.219.16.0/22,ap-northeast-1
aws,52.219.20.0/23,ap-northeast-1
aws,52.219.68.0/22,ap-northeast-1
aws,52.219.136.0/22,ap-northeast-1
aws,52.219.150.0/23,ap-northeast-1
aws,52.219.152.0/22,ap-northeast-1
aws,52.219.162.0/23,ap-northeast-1
aws,52.219.172.0/22,ap-northeast-1
aws,52.219.195.0/24,ap-northeast-1
aws,52.219.196.0/22,ap-northeast-1
aws,52.219.200.0/23,ap-northeast-1
aws,54.64.0.0/15,ap-northeast-1
aws,54.92.0.0/17,ap-northeast-1
aws,54.95.0.0/16,ap-northeast-1
aws,54.150.0.0/16,ap-northeast-1
aws,54.168.0.0/16,ap-northeast-1
aws,54.178.0.0/16,ap-northeast-1
aws,54.199.0.0/16,ap-northeast-1
aws,54.238.0.0/16,ap-northeast-1
aws,54.239.0.80/28,ap-northeast-1
aws,54.239.52.0/23,ap-northeast-1
aws,54.239.96.0/24,ap-northeast-1
aws,54.240.200.0/24,ap-northeast-1
aws,54.240.225.0/24,ap-northeast-1
aws,54.248.0.0/15,ap-northeast-1
aws,54.250.0.0/16,ap-northeast-1
aws,57.180.0.0/14,ap-northeast-1
aws,64.252.110.0/23,ap-northeast-1
aws,64.252.112.0/23,ap-northeast-1
aws,69.107.9.192/28,ap-northeast-1
aws,69.107.9.240/28,ap-northeast-1
aws,69.107.11.128/28,ap-northeast-1
aws,69.107.12.16/28,ap-northeast-1
aws,99.77.56.0/21,ap-northeast-1
aws,99.77.139.0/24,ap-northeast-1
aws,99.77.160.0/24,ap-northeast-1
aws,99.77.244.0/24,ap-northeast-1
aws,99.78.208.0/22,ap-northeast-1
aws,99.82.0.0/22,ap-northeast-1
aws,99.82.170.0/24,ap-northeast-1
aws,99.83.84.0/22,ap-northeast-1
aws,99.150.48.0/21,ap-northeast-1
aws,103.4.8.0/21,ap-northeast-1
aws,103.246.150.0/23,ap-northeast-1
aws,104.255.59.81/32,ap-northeast-1
aws,104.255.59.82/31,ap-northeast-1
aws,104.255.59.136/31,ap-northeast-1
aws,136.18.20.0/24,ap-northeast-1
aws,150.222.15.128/30,ap-northeast-1
aws,150.222.38.0/25,ap-northeast-1
aws,150.222.38.128/26,ap-northeast-1
aws,150.222.77.0/24,ap-northeast-1
aws,150.222.90.0/23,ap-northeast-1
aws,150.222.105.0/24,ap-northeast-1
aws,150.222.133.0/24,ap-northeast-1
aws,150.222.141.0/24,ap-northeast-1
aws,150.247.36.0/24,ap-northeast-1
aws,151.148.37.0/24,ap-northeast-1
aws,173.83.210.0/24,ap-northeast-1
aws,175.41.192.0/18,ap-northeast-1
aws,176.32.64.0/19,ap-northeast-1
aws,176.34.0.0/18,ap-northeast-1
aws,208.78.130.0/23,ap-northeast-1
aws,216.39.160.0/21,ap-northeast-1
aws,216.198.192.0/24,ap-northeast-1
aws,216.244.36.0/23,ap-northeast-1
aws,216.244.48.0/20,ap-northeast-1
aws,2400:6500:0:7100::/56,ap-northeast-1
aws,2400:6700::/48,ap-northeast-1
aws,2400:6700:ff00::/48,ap-northeast-1
aws,2406:da00:4000::/40,ap-northeast-1
aws,2406:da13::/36,ap-northeast-1
aws,2406:da14::/35,ap-northeast-1
aws,2406:da1d::/36,ap-northeast-1
aws,2406:da23::/36,ap-northeast-1
aws,2406:da24::/36,ap-northeast-1
aws,2406:da2d::/36,ap-northeast-1
aws,2406:da30:4000::/40,ap-northeast-1
aws,2406:da32:4000::/40,ap-northeast-1
aws,2406:da36:4000::/40,ap-northeast-1
aws,2406:da38:4000::/40,ap-northeast-1
aws,2406:da60:4000::/40,ap-northeast-1
aws,2406:da61:4000::/40,ap-northeast-1
aws,2406:da70:4000::/40,ap-northeast-1
aws,2406:daa0:4000::/40,ap-northeast-1
aws,2406:dab9:4000::/40,ap-northeast-1
aws,2406:dabb:4000::/40,ap-northeast-1
aws,2406:daea:4000::/40,ap-northeast-1
aws,2406:daeb:4000::/40,ap-northeast-1
aws,2406:daef:4000::/40,ap-northeast-1
aws,2406:daf0:4000::/40,ap-northeast-1
aws,2406:daf2:4000::/40,ap-northeast-1
aws,2406:daf3:4000::/40,ap-northeast-1
aws,2406:daf4:4000::/40,ap-northeast-1
aws,2406:daf6:4000::/40,ap-northeast-1
aws,2406:daf8:4000::/40,ap-northeast-1
aws,2406:daf9:4000::/40,ap-northeast-1
aws,2406:dafa:4000::/40,ap-northeast-1
aws,2406:dafc:4000::/40,ap-northeast-1
aws,2406:dafe:4000::/40,ap-northeast-1
aws,2406:daff:4000::/40,ap-northeast-1
aws,2600:1f01:4880::/47,ap-northeast-1
aws,2600:1f01:4908::/47,ap-northeast-1
aws,2600:1ffd:812f::/48,ap-northeast-1
aws,2600:1ffd:8143::/48,ap-northeast-1
aws,2600:1ffd:8149::/48,ap-northeast-1
aws,2600:1ffd:8165::/48,ap-northeast-1
aws,2600:1ffd:816c::/48,ap-northeast-1
aws,2600:9000:5207::/48,ap-northeast-1
aws,2600:f004::/40,ap-northeast-1
aws,2600:f00f::/40,ap-northeast-1
aws,2600:f0f0:1:f00::/56,ap-northeast-1
aws,2600:f0f0:82::/48,ap-northeast-1
aws,2600:f0f0:e24::/48,ap-northeast-1
aws,2600:f0f0:e26::/47,ap-northeast-1
aws,2600:f0f0:1100::/47,ap-northeast-1
aws,2600:f0f0:1102::/48,ap-northeast-1
aws,2600:f0f0:4103::/48,ap-northeast-1
aws,2600:f0f0:5533::/48,ap-northeast-1
aws,2600:f0f0:5534::/47,ap-northeast-1
aws,2600:f0f0:5536::/48,ap-northeast-1
aws,2600:f0f0:6102::/48,ap-northeast-1
aws,2600:f0f0:8130::/48,ap-northeast-1
aws,2600:f0f0:8184::/48,ap-northeast-1
aws,2600:f0f0:c047::/48,ap-northeast-1
aws,2600:f0f1:4440::/42,ap-northeast-1
aws,2600:f0f2:7016::/48,ap-northeast-1
aws,2600:f0f2:7108::/48,ap-northeast-1
aws,2600:f0fb:f025::/48,ap-northeast-1
aws,2600:f0fb:f104::/48,ap-northeast-1
aws,2606:f40:2200::/40,ap-northeast-1
aws,2606:f40:a200::/40,ap-northeast-1
aws,2606:f40:fff6::/47,ap-northeast-1
aws,2606:7b40:10ff:c0::/59,ap-northeast-1
aws,2606:7b40:1b05:c000::/55,ap-northeast-1
aws,1.178.91.0/24,ap-northeast-2
aws,3.2.75.0/24,ap-northeast-2
aws,3.4.12.11/32,ap-northeast-2
aws,3.4.12.12/32,ap-northeast-2
aws,3.4.15.0/29,ap-northeast-2
aws,3.5.140.0/22,ap-northeast-2
aws,3.5.144.0/23,ap-northeast-2
aws,3.5.184.0/21,ap-northeast-2
aws,3.34.0.0/15,ap-northeast-2
aws,3.36.0.0/14,ap-northeast-2
aws,3.43.0.0/18,ap-northeast-2
aws,13.124.0.0/15,ap-northeast-2
aws,13.209.0.0/16,ap-northeast-2
aws,15.164.0.0/15,ap-northeast-2
aws,15.177.76.0/24,ap-northeast-2
aws,15.193.9.0/24,ap-northeast-2
aws,15.193.176.0/22,ap-northeast-2
aws,15.230.60.0/24,ap-northeast-2
aws,15.230.74.128/25,ap-northeast-2
aws,15.230.75.0/26,ap-northeast-2
aws,15.230.81.0/24,ap-northeast-2
aws,15.230.196.0/24,ap-northeast-2
aws,15.230.207.0/24,ap-northeast-2
aws,15.248.36.0/22,ap-northeast-2
aws,15.251.0.33/32,ap-northeast-2
aws,15.251.0.34/32,ap-northeast-2
aws,16.184.0.0/14,ap-northeast-2
aws,16.206.0.0/15,ap-northeast-2
aws,16.214.52.0/22,ap-northeast-2
aws,18.98.128.0/19,ap-northeast-2
aws,35.50.237.0/24,ap-northeast-2
aws,35.50.238.0/23,ap-northeast-2
aws,35.54.55.0/24,ap-northeast-2
aws,35.55.4.0/23,ap-northeast-2
aws,35.55.6.0/24,ap-northeast-2
aws,35.71.109.0/24,ap-northeast-2
aws,43.200.0.0/14,ap-northeast-2
aws,43.249.45.0/24,ap-northeast-2
aws,52.78.0.0/15,ap-northeast-2
aws,52.93.127.198/31,ap-northeast-2
aws,52.93.137.0/24,ap-northeast-2
aws,52.93.247.0/25,ap-northeast-2
aws,52.93.248.0/24,ap-northeast-2
aws,52.94.6.0/24,ap-northeast-2
aws,52.94.198.64/28,ap-northeast-2
aws,52.94.248.176/28,ap-northeast-2
aws,52.95.111.0/24,ap-northeast-2
aws,52.95.192.0/20,ap-northeast-2
aws,52.95.252.0/24,ap-northeast-2
aws,52.144.227.64/26,ap-northeast-2
aws,52.144.227.192/26,ap-northeast-2
aws,52.144.228.192/26,ap-northeast-2
aws,52.219.56.0/22,ap-northeast-2
aws,52.219.60.0/23,ap-northeast-2
aws,52.219.144.0/22,ap-northeast-2
aws,52.219.148.0/23,ap-northeast-2
aws,52.219.202.0/23,ap-northeast-2
aws,52.219.204.0/22,ap-northeast-2
aws,54.32.0.0/15,ap-northeast-2
aws,54.116.0.0/15,ap-northeast-2
aws,54.180.0.0/15,ap-northeast-2
aws,54.239.0.192/28,ap-northeast-2
aws,54.239.40.128/31,ap-northeast-2
aws,54.239.40.152/29,ap-northeast-2
aws,54.239.116.0/22,ap-northeast-2
aws,54.239.120.0/21,ap-northeast-2
aws,99.77.141.0/24,ap-northeast-2
aws,99.77.242.0/24,ap-northeast-2
aws,99.78.184.0/21,ap-northeast-2
aws,99.82.168.0/24,ap-northeast-2
aws,99.150.24.0/21,ap-northeast-2
aws,99.151.144.0/21,ap-northeast-2
aws,104.255.59.118/31,ap-northeast-2
aws,150.222.41.0/25,ap-northeast-2
aws,150.222.41.128/26,ap-northeast-2
aws,150.222.116.0/24,ap-northeast-2
aws,151.148.40.0/24,ap-northeast-2
aws,159.248.200.0/21,ap-northeast-2
aws,159.248.216.0/21,ap-northeast-2
aws,173.83.198.0/24,ap-northeast-2
aws,216.198.215.0/24,ap-northeast-2
aws,216.244.4.0/24,ap-northeast-2
aws,2400:6500:0:7400::/56,ap-northeast-2
aws,2406:da00:2000::/40,ap-northeast-2
aws,2406:da12::/36,ap-northeast-2
aws,2406:da15::/36,ap-northeast-2
aws,2406:da22::/36,ap-northeast-2
aws,2406:da25::/36,ap-northeast-2
aws,2406:da30:2000::/40,ap-northeast-2
aws,2406:da32:2000::/40,ap-northeast-2
aws,2406:da36:2000::/40,ap-northeast-2
aws,2406:da38:2000::/40,ap-northeast-2
aws,2406:da60:2000::/40,ap-northeast-2
aws,2406:da61:2000::/40,ap-northeast-2
aws,2406:da70:2000::/40,ap-northeast-2
aws,2406:daa0:2000::/40,ap-northeast-2
aws,2406:dab9:2000::/40,ap-northeast-2
aws,2406:dabb:2000::/40,ap-northeast-2
aws,2406:daea:2000::/40,ap-northeast-2
aws,2406:daeb:2000::/40,ap-northeast-2
aws,2406:daef:2000::/40,ap-northeast-2
aws,2406:daf0:2000::/40,ap-northeast-2
aws,2406:daf2:2000::/40,ap-northeast-2
aws,2406:daf3:2000::/40,ap-northeast-2
aws,2406:daf4:2000::/40,ap-northeast-2
aws,2406:daf6:2000::/40,ap-northeast-2
aws,2406:daf8:2000::/40,ap-northeast-2
aws,2406:daf9:2000::/40,ap-northeast-2
aws,2406:dafa:2000::/40,ap-northeast-2
aws,2406:dafc:2000::/40,ap-northeast-2
aws,2406:dafe:2000::/40,ap-northeast-2
aws,2406:daff:2000::/40,ap-northeast-2
aws,2600:1f01:4860::/47,ap-northeast-2
aws,2600:9000:5206::/48,ap-northeast-2
aws,2600:f004:4000::/40,ap-northeast-2
aws,2600:f0f0:1:1000::/56,ap-northeast-2
aws,2600:f0f0:e31::/48,ap-northeast-2
aws,2600:f0f0:e32::/47,ap-northeast-2
aws,2600:f0f0:1103::/48,ap-northeast-2
aws,2600:f0f0:1104::/47,ap-northeast-2
aws,2600:f0f0:4104::/48,ap-northeast-2
aws,2600:f0f0:5400::/47,ap-northeast-2
aws,2600:f0f0:5402::/48,ap-northeast-2
aws,2600:f0f0:610d::/48,ap-northeast-2
aws,2600:f0f0:8100::/48,ap-northeast-2
aws,2600:f0f0:8186::/48,ap-northeast-2
aws,2600:f0f0:c046::/48,ap-northeast-2
aws,2600:f0f1:4300::/42,ap-northeast-2
aws,2600:f0f2:701d::/48,ap-northeast-2
aws,2600:f0f2:7106::/48,ap-northeast-2
aws,2600:f0fb:f028::/48,ap-northeast-2
aws,2600:f0fb:f10a::/48,ap-northeast-2
aws,2606:f40:2400::/40,ap-northeast-2
aws,2606:f40:a400::/40,ap-northeast-2
aws,2606:f40:ffd2::/48,ap-northeast-2
aws,2606:7b40:1b06::/56,ap-northeast-2
aws,1.178.101.0/24,ap-northeast-3
aws,3.2.82.0/24,ap-northeast-3
aws,3.5.240.0/22,ap-northeast-3
aws,13.208.0.0/16,ap-northeast-3
aws,13.248.0.0/19,ap-northeast-3
aws,15.152.0.0/16,ap-northeast-3
aws,15.168.0.0/16,ap-northeast-3
aws,15.177.77.0/24,ap-northeast-3
aws,15.193.11.0/24,ap-northeast-3
aws,15.230.24.0/22,ap-northeast-3
aws,15.230.75.64/26,ap-northeast-3
aws,15.230.75.128/25,ap-northeast-3
aws,15.230.181.0/24,ap-northeast-3
aws,16.208.0.0/15,ap-northeast-3
aws,18.96.16.0/20,ap-northeast-3
aws,35.50.228.0/23,ap-northeast-3
aws,35.50.230.0/24,ap-northeast-3
aws,35.71.110.0/24,ap-northeast-3
aws,52.93.120.176/31,ap-northeast-3
aws,52.94.19.0/24,ap-northeast-3
aws,52.94.249.96/28,ap-northeast-3
aws,52.95.157.0/24,ap-northeast-3
aws,52.95.158.0/23,ap-northeast-3
aws,52.95.181.0/24,ap-northeast-3
aws,52.95.182.0/23,ap-northeast-3
aws,52.95.225.0/24,ap-northeast-3
aws,52.144.233.64/29,ap-northeast-3
aws,52.144.233.128/29,ap-northeast-3
aws,54.239.1.48/28,ap-northeast-3
aws,56.155.0.0/16,ap-northeast-3
aws,56.156.0.0/15,ap-northeast-3
aws,56.159.0.0/16,ap-northeast-3
aws,56.162.0.0/16,ap-northeast-3
aws,56.164.0.0/16,ap-northeast-3
aws,69.107.6.200/29,ap-northeast-3
aws,69.107.6.208/29,ap-northeast-3
aws,69.107.9.176/28,ap-northeast-3
aws,99.77.140.0/24,ap-northeast-3
aws,99.77.243.0/24,ap-northeast-3
aws,99.83.100.0/24,ap-northeast-3
aws,99.150.96.0/21,ap-northeast-3
aws,104.255.59.114/31,ap-northeast-3
aws,150.222.49.0/26,ap-northeast-3
aws,150.222.49.64/27,ap-northeast-3
aws,150.247.35.0/24,ap-northeast-3
aws,173.83.218.0/24,ap-northeast-3
aws,192.31.213.0/24,ap-northeast-3
aws,2400:6500:0:7600::/56,ap-northeast-3
aws,2406:da00:6000::/40,ap-northeast-3
aws,2406:da16::/36,ap-northeast-3
aws,2406:da26::/36,ap-northeast-3
aws,2406:da30:6000::/40,ap-northeast-3
aws,2406:da32:6000::/40,ap-northeast-3
aws,2406:da36:6000::/40,ap-northeast-3
aws,2406:da38:6000::/40,ap-northeast-3
aws,2406:da60:6000::/40,ap-northeast-3
aws,2406:da61:6000::/40,ap-northeast-3
aws,2406:da70:6000::/40,ap-northeast-3
aws,2406:daa0:6000::/40,ap-northeast-3
aws,2406:dab9:6000::/40,ap-northeast-3
aws,2406:dabb:6000::/40,ap-northeast-3
aws,2406:daea:6000::/40,ap-northeast-3
aws,2406:daeb:6000::/40,ap-northeast-3
aws,2406:daef:6000::/40,ap-northeast-3
aws,2406:daf0:6000::/40,ap-northeast-3
aws,2406:daf2:6000::/40,ap-northeast-3
aws,2406:daf3:6000::/40,ap-northeast-3
aws,2406:daf4:6000::/40,ap-northeast-3
aws,2406:daf6:6000::/40,ap-northeast-3
aws,2406:daf8:6000::/40,ap-northeast-3
aws,2406:daf9:6000::/40,ap-northeast-3
aws,2406:dafa:6000::/40,ap-northeast-3
aws,2406:dafc:6000::/40,ap-northeast-3
aws,2406:dafe:6000::/40,ap-northeast-3
aws,2406:daff:6000::/40,ap-northeast-3
aws,2600:1f01:48e2::/47,ap-northeast-3
aws,2600:1f01:4906::/47,ap-northeast-3
aws,2600:f0f0:1:1100::/56,ap-northeast-3
aws,2600:f0f0:e28::/47,ap-northeast-3
aws,2600:f0f0:e2a::/48,ap-northeast-3
aws,2600:f0f0:5537::/48,ap-northeast-3
aws,2600:f0f0:5538::/47,ap-northeast-3
aws,2600:f0f0:6114::/48,ap-northeast-3
aws,2600:f0f0:8170::/48,ap-northeast-3
aws,2600:f0f1:83::/48,ap-northeast-3
aws,2600:f0f1:4340::/42,ap-northeast-3
aws,2600:f0f2:710a::/48,ap-northeast-3
aws,1.178.88.0/24,ap-south-1
aws,3.2.69.0/24,ap-south-1
aws,3.4.12.19/32,ap-south-1
aws,3.4.12.20/31,ap-south-1
aws,3.4.12.22/32,ap-south-1
aws,3.4.15.32/28,ap-south-1
aws,3.5.208.0/22,ap-south-1
aws,3.5.212.0/23,ap-south-1
aws,3.6.0.0/15,ap-south-1
aws,3.108.0.0/14,ap-south-1
aws,13.126.0.0/15,ap-south-1
aws,13.162.0.0/16,ap-south-1
aws,13.200.0.0/13,ap-south-1
aws,13.232.0.0/14,ap-south-1
aws,13.248.105.0/24,ap-south-1
aws,13.248.117.0/24,ap-south-1
aws,15.177.73.0/24,ap-south-1
aws,15.193.0.0/24,ap-south-1
aws,15.206.0.0/15,ap-south-1
aws,15.220.128.0/20,ap-south-1
aws,15.220.216.0/22,ap-south-1
aws,15.220.227.0/24,ap-south-1
aws,15.220.228.0/22,ap-south-1
aws,15.220.232.0/24,ap-south-1
aws,15.230.1.0/24,ap-south-1
aws,15.230.54.0/24,ap-south-1
aws,15.230.70.0/25,ap-south-1
aws,15.230.70.128/26,ap-south-1
aws,15.230.104.0/24,ap-south-1
aws,15.230.194.0/24,ap-south-1
aws,15.230.203.0/24,ap-south-1
aws,15.230.215.0/24,ap-south-1
aws,15.230.253.0/24,ap-south-1
aws,15.248.24.0/22,ap-south-1
aws,15.252.0.0/16,ap-south-1
aws,16.4.0.0/16,ap-south-1
aws,16.12.3.0/24,ap-south-1
aws,16.12.36.0/22,ap-south-1
aws,16.12.40.0/23,ap-south-1
aws,18.96.224.0/19,ap-south-1
aws,31.220.235.0/24,ap-south-1
aws,35.34.98.0/24,ap-south-1
aws,35.50.231.0/24,ap-south-1
aws,35.50.232.0/23,ap-south-1
aws,35.54.58.0/24,ap-south-1
aws,35.55.13.0/24,ap-south-1
aws,35.55.14.0/23,ap-south-1
aws,35.71.100.0/24,ap-south-1
aws,35.96.42.0/24,ap-south-1
aws,35.154.0.0/16,ap-south-1
aws,43.204.0.0/15,ap-south-1
aws,43.249.46.0/24,ap-south-1
aws,52.66.0.0/16,ap-south-1
aws,52.93.68.0/24,ap-south-1
aws,52.93.79.0/24,ap-south-1
aws,52.93.98.0/23,ap-south-1
aws,52.93.116.0/24,ap-south-1
aws,52.93.126.204/31,ap-south-1
aws,52.93.126.244/31,ap-south-1
aws,52.93.127.126/31,ap-south-1
aws,52.93.127.128/30,ap-south-1
aws,52.93.127.132/31,ap-south-1
aws,52.93.140.0/24,ap-south-1
aws,52.93.148.0/25,ap-south-1
aws,52.93.148.128/26,ap-south-1
aws,52.94.20.0/24,ap-south-1
aws,52.94.198.80/28,ap-south-1
aws,52.94.248.144/28,ap-south-1
aws,52.95.64.0/19,ap-south-1
aws,52.95.96.0/22,ap-south-1
aws,52.95.249.0/24,ap-south-1
aws,52.144.223.64/26,ap-south-1
aws,52.144.223.128/26,ap-south-1
aws,52.144.228.0/30,ap-south-1
aws,52.144.228.128/26,ap-south-1
aws,52.219.62.0/23,ap-south-1
aws,52.219.64.0/22,ap-south-1
aws,52.219.156.0/22,ap-south-1
aws,52.219.160.0/23,ap-south-1
aws,54.239.0.208/28,ap-south-1
aws,56.244.0.0/14,ap-south-1
aws,64.252.98.0/23,ap-south-1
aws,64.252.100.0/23,ap-south-1
aws,65.0.0.0/14,ap-south-1
aws,69.107.11.112/28,ap-south-1
aws,88.108.0.0/14,ap-south-1
aws,96.0.60.0/22,ap-south-1
aws,96.0.64.0/21,ap-south-1
aws,99.77.145.0/24,ap-south-1
aws,99.77.238.0/24,ap-south-1
aws,99.82.160.0/24,ap-south-1
aws,99.83.72.0/21,ap-south-1
aws,99.151.136.0/21,ap-south-1
aws,104.255.59.85/32,ap-south-1
aws,104.255.59.86/32,ap-south-1
aws,104.255.59.91/32,ap-south-1
aws,142.4.177.0/24,ap-south-1
aws,142.4.179.0/24,ap-south-1
aws,142.4.180.0/24,ap-south-1
aws,150.222.8.0/24,ap-south-1
aws,150.222.83.0/24,ap-south-1
aws,150.222.84.0/24,ap-south-1
aws,150.222.113.0/24,ap-south-1
aws,150.222.115.0/24,ap-south-1
aws,150.222.123.0/24,ap-south-1
aws,150.222.210.0/24,ap-south-1
aws,150.222.217.0/24,ap-south-1
aws,150.222.220.0/24,ap-south-1
aws,150.222.235.0/24,ap-south-1
aws,150.247.41.0/24,ap-south-1
aws,173.83.211.0/24,ap-south-1
aws,216.244.3.0/24,ap-south-1
aws,2400:6500:0:7500::/56,ap-south-1
aws,2406:da00:a000::/40,ap-south-1
aws,2406:da1a::/35,ap-south-1
aws,2406:da2a::/36,ap-south-1
aws,2406:da30:a000::/40,ap-south-1
aws,2406:da32:a000::/40,ap-south-1
aws,2406:da36:a000::/40,ap-south-1
aws,2406:da38:a000::/40,ap-south-1
aws,2406:da60:a000::/40,ap-south-1
aws,2406:da61:a000::/40,ap-south-1
aws,2406:da70:a000::/40,ap-south-1
aws,2406:daa0:a000::/40,ap-south-1
aws,2406:dab9:a000::/40,ap-south-1
aws,2406:dabb:a000::/40,ap-south-1
aws,2406:daea:a000::/40,ap-south-1
aws,2406:daeb:a000::/40,ap-south-1
aws,2406:daef:a000::/40,ap-south-1
aws,2406:daf0:a000::/40,ap-south-1
aws,2406:daf2:a000::/40,ap-south-1
aws,2406:daf3:a000::/40,ap-south-1
aws,2406:daf4:a000::/40,ap-south-1
aws,2406:daf6:a000::/40,ap-south-1
aws,2406:daf8:a000::/40,ap-south-1
aws,2406:daf9:a000::/40,ap-south-1
aws,2406:dafa:a000::/40,ap-south-1
aws,2406:dafc:a000::/40,ap-south-1
aws,2406:dafe:a000::/40,ap-south-1
aws,2406:daff:a000::/40,ap-south-1
aws,2600:1f01:4800::/47,ap-south-1
aws,2600:1f01:4912::/47,ap-south-1
aws,2600:1ffd:8285::/48,ap-south-1
aws,2600:1ffd:82be::/48,ap-south-1
aws,2600:9000:5205::/48,ap-south-1
aws,2600:f0f0:40::/48,ap-south-1
aws,2600:f0f0:87::/48,ap-south-1
aws,2600:f0f0:e2b::/48,ap-south-1
aws,2600:f0f0:e2c::/47,ap-south-1
aws,2600:f0f0:110c::/47,ap-south-1
aws,2600:f0f0:110e::/48,ap-south-1
aws,2600:f0f0:4102::/48,ap-south-1
aws,2600:f0f0:553a::/47,ap-south-1
aws,2600:f0f0:553c::/48,ap-south-1
aws,2600:f0f0:6105::/48,ap-south-1
aws,2600:f0f0:8102::/48,ap-south-1
aws,2600:f0f1:40c0::/42,ap-south-1
aws,2600:f0f1:8802::/48,ap-south-1
aws,2600:f0f2:701a::/48,ap-south-1
aws,2600:f0f2:7109::/48,ap-south-1
aws,2600:f0fb:f10d::/48,ap-south-1
aws,2606:7b40:1b06:8000::/55,ap-south-1
aws,1.178.23.0/24,ap-south-2
aws,3.2.90.0/24,ap-south-2
aws,3.5.44.0/22,ap-south-2
aws,13.248.64.0/24,ap-south-2
aws,15.177.94.0/24,ap-south-2
aws,15.193.168.0/22,ap-south-2
aws,15.227.0.0/16,ap-south-2
aws,15.230.246.0/24,ap-south-2
aws,15.249.0.0/16,ap-south-2
aws,16.112.0.0/15,ap-south-2
aws,16.214.44.0/22,ap-south-2
aws,18.60.0.0/15,ap-south-2
aws,18.99.160.0/20,ap-south-2
aws,35.54.56.0/24,ap-south-2
aws,35.71.108.0/24,ap-south-2
aws,40.192.0.0/14,ap-south-2
aws,52.93.115.0/24,ap-south-2
aws,52.94.249.208/28,ap-south-2
aws,52.95.184.0/23,ap-south-2
aws,52.95.186.0/24,ap-south-2
aws,54.239.1.160/28,ap-south-2
aws,98.130.0.0/15,ap-south-2
aws,99.87.4.0/22,ap-south-2
aws,99.87.8.0/21,ap-south-2
aws,99.87.16.0/20,ap-south-2
aws,99.150.112.0/21,ap-south-2
aws,104.255.59.122/31,ap-south-2
aws,104.255.59.124/30,ap-south-2
aws,150.222.50.128/26,ap-south-2
aws,150.222.50.192/27,ap-south-2
aws,2400:6500:0:7900::/56,ap-south-2
aws,2406:da00:b000::/40,ap-south-2
aws,2406:da1b::/36,ap-south-2
aws,2406:da2b::/36,ap-south-2
aws,2406:da30:b000::/40,ap-south-2
aws,2406:da32:b000::/40,ap-south-2
aws,2406:da36:b000::/40,ap-south-2
aws,2406:da38:b000::/40,ap-south-2
aws,2406:da60:b000::/40,ap-south-2
aws,2406:da61:b000::/40,ap-south-2
aws,2406:da70:b000::/40,ap-south-2
aws,2406:daa0:b000::/40,ap-south-2
aws,2406:dab9:b000::/40,ap-south-2
aws,2406:dabb:b000::/40,ap-south-2
aws,2406:daea:b000::/40,ap-south-2
aws,2406:daeb:b000::/40,ap-south-2
aws,2406:daef:b000::/40,ap-south-2
aws,2406:daf0:b000::/40,ap-south-2
aws,2406:daf2:b000::/40,ap-south-2
